case,frame,rank_a,rank_b,pair_similarity,iou,containment,nested,gdino_a,gdino_b,siglip_source_a,siglip_source_b,sam_a,sam_b,crop_a,crop_b,track_a,track_b,birth_a,obs_a,life_a,birth_b,obs_b,life_b,first_frame,post_initial_a,post_initial_b,persistent_a,persistent_b,new_persistent_a,new_persistent_b,has_new_persistent_track,spatially_distinct,eligible,min_siglip,min_gdino,semantic_support,dup_evidence,eligible_dup_evidence
Cosmos2.5_0036,18,2,3,0.1855095326900482,0.0329066322671804,1.0,True,0.1697554439306259,0.2330711185932159,0.6301881074905396,0.6049580574035645,0.95703125,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0018_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0018_rank_03.png,T04,T03,15,19,66,9,7,24,0,True,True,True,True,True,True,True,False,False,0.6049580574035645,0.1697554439306259,0.32046048679041717,0.05944847515011565,0.0
Cosmos2.5_0036,21,1,2,0.03030376881361,0.0,0.0,False,0.7290360331535339,0.1554431468248367,0.8423445224761963,0.6230276823043823,0.97265625,0.9609375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0021_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0021_rank_02.png,T00,T04,0,32,92,15,19,66,0,False,True,True,True,False,True,True,True,True,0.6230276823043823,0.1554431468248367,0.3111999092165321,0.00943053010371421,0.00943053010371421
Cosmos2.5_0036,21,1,3,0.037056341767311,0.0170667520949985,1.0,True,0.7290360331535339,0.2302005589008331,0.8423445224761963,0.609735906124115,0.97265625,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0021_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0021_rank_03.png,T00,T03,0,32,92,9,7,24,0,False,True,True,True,False,True,True,False,False,0.609735906124115,0.2302005589008331,0.37464856381905054,0.013883105223510963,0.0
Cosmos2.5_0036,21,2,3,0.1946473270654678,0.0361523536968339,1.0,True,0.1554431468248367,0.2302005589008331,0.6230276823043823,0.609735906124115,0.9609375,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0021_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0021_rank_03.png,T04,T03,15,19,66,9,7,24,0,True,True,True,True,True,True,True,False,False,0.609735906124115,0.1554431468248367,0.30786241729062297,0.05992459662953342,0.0
Cosmos2.5_0036,24,1,2,0.0429107621312141,0.0176127725127085,1.0,True,0.749562680721283,0.2019344568252563,0.8247921466827393,0.6097385287284851,0.97265625,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0024_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0024_rank_02.png,T00,T03,0,32,92,9,7,24,0,False,True,True,True,False,True,True,False,False,0.6097385287284851,0.2019344568252563,0.35089488255632567,0.0150571668384348,0.0
Cosmos2.5_0036,24,1,3,0.1931682378053665,0.0,0.0,False,0.749562680721283,0.1157320588827133,0.8247921466827393,0.5788363218307495,0.97265625,0.95703125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0024_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0024_rank_03.png,T00,T05,0,32,92,24,5,21,0,False,True,True,True,False,True,True,True,True,0.5788363218307495,0.1157320588827133,0.25882410877190226,0.04999659699301286,0.04999659699301286
Cosmos2.5_0036,24,2,3,0.075589433312416,0.0087023932110449,0.5549870281925396,False,0.2019344568252563,0.1157320588827133,0.6097385287284851,0.5788363218307495,0.98046875,0.95703125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0024_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0024_rank_03.png,T03,T05,9,7,24,24,5,21,0,True,True,True,True,True,True,True,True,True,0.5788363218307495,0.1157320588827133,0.25882410877190226,0.01956436770965921,0.01956436770965921
Cosmos2.5_0036,27,1,2,0.0329636633396148,0.0,0.0,False,0.712012529373169,0.1078975051641464,0.8462184071540833,0.6286239624023438,0.97265625,0.95703125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0027_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0027_rank_02.png,T00,T04,0,32,92,15,19,66,0,False,True,True,True,False,True,True,True,True,0.6286239624023438,0.1078975051641464,0.2604360904898034,0.008584927608391333,0.008584927608391333
Cosmos2.5_0036,27,1,3,0.064728707075119,0.0195339216166059,1.0,True,0.712012529373169,0.2252479195594787,0.8462184071540833,0.6186690926551819,0.97265625,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0027_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0027_rank_03.png,T00,T03,0,32,92,9,7,24,0,False,True,True,True,False,True,True,False,False,0.6186690926551819,0.2252479195594787,0.3733013876431885,0.024163316171491398,0.0
Cosmos2.5_0036,27,2,3,0.1816660910844802,0.0328566598187839,1.0,True,0.1078975051641464,0.2252479195594787,0.6286239624023438,0.6186690926551819,0.95703125,0.98046875,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0027_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0027_rank_03.png,T04,T03,15,19,66,9,7,24,0,True,True,True,True,True,True,True,False,False,0.6186690926551819,0.1078975051641464,0.2583657322859598,0.046936292654569604,0.0
