case,frame,rank,track_id,is_birth,match_dino,center_distance,match_cost,source_similarity,gdino_score,crop_path
Cosmos2.5_0057,54,1,T02,False,0.8743152618408203,0.0051167893001663346,0.09554275094442635,0.7209615707397461,0.175213411450386,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0054_rank_01.png
Cosmos2.5_0057,54,2,T04,False,0.77325040102005,0.0004773910735355292,0.17018154700334634,0.7142696380615234,0.1452542841434478,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0054_rank_02.png
Cosmos2.5_0057,54,3,T00,False,0.7348685264587402,0.012917475579684682,0.202077974050866,0.6969029903411865,0.3999250829219818,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0054_rank_03.png
Cosmos2.5_0057,57,2,T04,False,0.9432736039161682,0.00036698519228857705,0.04263654336094599,0.7364776730537415,0.1476158052682876,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0057_rank_02.png
Cosmos2.5_0057,57,1,T02,False,0.8283661603927612,0.0008449292550969864,0.1289366120192033,0.7686675786972046,0.2087516486644745,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0057_rank_01.png
Cosmos2.5_0057,57,3,T00,False,0.4692714214324951,0.3121856349189775,0.47609284265537305,0.7231738567352295,0.128679409623146,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0057_rank_03.png
Cosmos2.5_0057,60,3,T00,False,0.9579154849052429,0.0003441267382668583,0.031649418005634526,0.7004045844078064,0.1316023021936416,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0060_rank_03.png
Cosmos2.5_0057,60,1,T04,False,0.9567626118659973,0.0005757552696088118,0.03257197991790422,0.733647346496582,0.1599191278219223,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0060_rank_01.png
Cosmos2.5_0057,60,2,T02,False,0.9363991618156433,0.00011353242498341662,0.04772901174451337,0.7258022427558899,0.1937915533781051,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0060_rank_02.png
Cosmos2.5_0057,63,1,T02,False,0.9339660406112671,0.001061336606755628,0.049790803693238586,0.7466272711753845,0.2133373320102691,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0063_rank_01.png
Cosmos2.5_0057,63,3,T00,False,0.9190624356269836,0.0007051698969983775,0.06087946575401186,0.713199257850647,0.1446313560009002,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0063_rank_03.png
Cosmos2.5_0057,63,2,T04,False,0.8572050333023071,0.0004620421428440723,0.10721173555898067,0.7332321405410767,0.1497921347618103,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0063_rank_02.png
Cosmos2.5_0057,66,2,T02,False,0.9747598171234131,0.0004853539068946923,0.01905147563416386,0.7192195653915405,0.2095505148172378,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0066_rank_02.png
Cosmos2.5_0057,66,1,T00,False,0.9632980227470398,0.000284823524787906,0.02759768882091713,0.7258216142654419,0.1524019986391067,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0066_rank_01.png
Cosmos2.5_0057,66,3,T04,False,0.9170379638671875,0.0006702668608622104,0.06238909381482493,0.6982043981552124,0.1585972309112548,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0066_rank_03.png
Cosmos2.5_0057,69,1,T02,False,0.9673486351966858,0.000325425537069595,0.024569879986753057,0.750724196434021,0.2148011326789856,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0069_rank_01.png
Cosmos2.5_0057,69,2,T00,False,0.9496719837188721,0.00018684164329345375,0.037792722621669314,0.7456066608428955,0.1546369045972824,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0069_rank_02.png
Cosmos2.5_0057,69,3,T04,False,0.8737447261810303,0.00022106797854489307,0.09474672235886351,0.7198256254196167,0.164612129330635,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0069_rank_03.png
Cosmos2.5_0057,72,1,T02,False,0.9769945740699768,0.00034356171240905236,0.01733995987561966,0.7272743582725525,0.2114406824111938,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0072_rank_01.png
Cosmos2.5_0057,72,3,T04,False,0.9578790664672852,0.0004951922441952121,0.03171449821058494,0.7059388160705566,0.1787335276603698,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0072_rank_03.png
Cosmos2.5_0057,72,2,T00,False,0.9410067796707153,0.0012112455396795503,0.04454772663188339,0.7175049781799316,0.1440978348255157,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0072_rank_02.png
Cosmos2.5_0057,75,2,T02,False,0.9779478311538696,0.00019371669579118517,0.016587555808545575,0.715451717376709,0.2252880632877349,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0075_rank_02.png
Cosmos2.5_0057,75,3,T04,False,0.9630898237228394,3.285206581790561e-05,0.02769084522432496,0.6901138424873352,0.1881310045719146,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0075_rank_03.png
Cosmos2.5_0057,75,1,T00,False,0.9158121943473816,0.0014159716100785892,0.06349484714198346,0.7246325016021729,0.1502110213041305,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0075_rank_01.png
Cosmos2.5_0057,78,1,T00,False,0.951667070388794,0.00017507345381048844,0.03629346557185716,0.7315496206283569,0.1499570310115814,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0078_rank_01.png
Cosmos2.5_0057,78,3,T04,False,0.947006106376648,0.00016048658175177576,0.03978554186295198,0.7118399143218994,0.1916650533676147,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0078_rank_03.png
Cosmos2.5_0057,78,2,T02,False,0.9375172853469849,0.00036524347804881956,0.046953346859273555,0.7207043170928955,0.2307608425617218,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0078_rank_02.png
Cosmos2.5_0057,81,3,T02,False,0.9685754776000977,0.00020421518877240772,0.02361944559711986,0.7023223638534546,0.219111829996109,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0081_rank_03.png
Cosmos2.5_0057,81,2,T04,False,0.9563888311386108,0.00027078188962534154,0.032776072118448206,0.7159461975097656,0.1922428011894226,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0081_rank_02.png
Cosmos2.5_0057,81,1,T00,False,0.9334285259246826,0.00025621676502346095,0.0499926597477439,0.7283424139022827,0.1450846344232559,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0081_rank_01.png
Cosmos2.5_0057,84,1,T00,False,0.955864429473877,3.32265872180212e-05,0.03310998454139679,0.7245070934295654,0.1420640796422958,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0084_rank_01.png
Cosmos2.5_0057,84,3,T04,False,0.9451562762260437,0.00037862632439710506,0.0412274494115665,0.6924248933792114,0.1802590936422348,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0084_rank_03.png
Cosmos2.5_0057,84,2,T02,False,0.9314836263656616,0.00018792218180293857,0.05143426077120452,0.6996642351150513,0.2201366424560547,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0084_rank_02.png
Cosmos2.5_0057,87,2,T00,False,0.9280499219894409,0.0009633997706501861,0.05420340845058186,0.725204348564148,0.1238579824566841,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0087_rank_02.png
Cosmos2.5_0057,87,3,T04,False,0.8510783314704895,0.0006578550609025675,0.11185571516235851,0.6931715607643127,0.1092437133193016,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0087_rank_03.png
Cosmos2.5_0057,87,1,T02,False,0.8087106943130493,0.0022462144362788324,0.14402853287428272,0.7350149154663086,0.1646278202533722,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0087_rank_01.png
Cosmos2.5_0057,90,1,T02,False,0.6427279114723206,0.004210734921053446,0.26900675012602293,0.7370915412902832,0.1104585826396942,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0090_rank_01.png
Cosmos2.5_0057,90,2,T05,True,,,,0.609154462814331,0.2382927983999252,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0090_rank_02.png
Cosmos2.5_0057,90,3,T06,True,,,,0.6064136028289795,0.1175981611013412,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0090_rank_03.png
Cosmos2.5_0057,92,2,T04,False,0.9382226467132568,0.0008451440367344423,0.04654430097424098,0.7011550664901733,0.1043232530355453,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0092_rank_02.png
Cosmos2.5_0057,92,1,T00,False,0.9353941679000854,0.001014776729747555,0.048708068257372804,0.719893217086792,0.1273441463708877,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0092_rank_01.png
Cosmos2.5_0057,92,3,T06,False,0.9287649393081665,0.00010759526726330336,0.05345319433569095,0.6066744327545166,0.1198878437280654,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0057/frame_0092_rank_03.png
Cosmos3_seed101_0039,0,1,T00,True,,,,0.9609690308570862,0.7446960210800171,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0000_rank_01.png
Cosmos3_seed101_0039,0,2,T01,True,,,,0.6626429557800293,0.1213861480355262,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0000_rank_02.png
Cosmos3_seed101_0039,0,3,T02,True,,,,0.6612504720687866,0.1285450160503387,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0000_rank_03.png
Cosmos3_seed101_0039,3,2,T02,False,0.9608877897262573,0.0005362611948977182,0.029468223004031437,0.6695661544799805,0.1386317461729049,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0003_rank_02.png
Cosmos3_seed101_0039,3,3,T01,False,0.9216978549957275,0.0001766991516846906,0.05877078354112552,0.6659228801727295,0.1137992888689041,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos3_seed101_0039/frame_0003_rank_03.png
