case,frame,rank_a,rank_b,pair_similarity,iou,containment,nested,gdino_a,gdino_b,siglip_source_a,siglip_source_b,sam_a,sam_b,crop_a,crop_b
Cosmos2.5_0036,12,1,3,0.06780896335840225,0.015349143055064438,1.0,True,0.7442945241928101,0.1675406545400619,0.8647613525390625,0.6058709621429443,0.97265625,0.984375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0012_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0012_rank_03.png
Cosmos2.5_0036,12,2,3,0.4215908646583557,0.10111910948791543,0.9977632420442495,True,0.1000190079212188,0.1675406545400619,0.6181515455245972,0.6058709621429443,0.9453125,0.984375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0012_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0012_rank_03.png
Cosmos2.5_0036,15,1,2,0.08381778001785278,0.0,0.0,False,0.7040117383003235,0.1962819248437881,0.8282496333122253,0.6234102249145508,0.97265625,0.95703125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0015_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0015_rank_02.png
Cosmos2.5_0036,15,1,3,0.13268962502479553,0.0,0.0,False,0.7040117383003235,0.1176283210515976,0.8282496333122253,0.6221455335617065,0.97265625,0.9453125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0015_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0015_rank_03.png
Cosmos2.5_0036,15,2,3,0.2598312199115753,0.0,0.0,False,0.1962819248437881,0.1176283210515976,0.6234102249145508,0.6221455335617065,0.95703125,0.9453125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0015_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0015_rank_03.png
Cosmos2.5_0036,18,1,2,0.050221413373947144,0.0,0.0,False,0.7260834574699402,0.1697554439306259,0.8038862347602844,0.6301881074905396,0.97265625,0.95703125,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0018_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0018_rank_02.png
Cosmos2.5_0036,18,1,3,0.049940675497055054,0.016674372346433243,1.0,True,0.7260834574699402,0.2330711185932159,0.8038862347602844,0.6049580574035645,0.97265625,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0018_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0018_rank_03.png
Cosmos2.5_0036,18,2,3,0.18550953269004822,0.03290663226718047,1.0,True,0.1697554439306259,0.2330711185932159,0.6301881074905396,0.6049580574035645,0.95703125,0.97265625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0018_rank_02.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0018_rank_03.png
Cosmos2.5_0036,21,1,2,0.030303768813610077,0.0,0.0,False,0.7290360331535339,0.1554431468248367,0.8423445224761963,0.6230276823043823,0.97265625,0.9609375,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0021_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0021_rank_02.png
Cosmos2.5_0036,21,1,3,0.037056341767311096,0.017066752094998573,1.0,True,0.7290360331535339,0.2302005589008331,0.8423445224761963,0.609735906124115,0.97265625,0.9765625,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0021_rank_01.png,/shared/ssd_30T/zhuoyingyang/physact/sam3_robowm/identity_v1/sam_masked_negative6/crops/Cosmos2.5_0036/frame_0021_rank_03.png
